"006-069","32.237140655517578125,27.853630065917968750"
"006-070","32.177391052246093750,28.343339920043945312"
"006-071","32.114780426025390625,28.832220077514648438"
"006-072","32.049320220947265625,29.320199966430664062"
"006-073","31.981019973754882812,29.807310104370117188"
"006-074","31.909889221191406250,30.293479919433593750"
"006-075","31.835929870605468750,30.778699874877929688"
"006-076","31.759159088134765625,31.262899398803710938"
"006-077","31.679590225219726562,31.746089935302734375"
"006-078","31.597230911254882812,32.228179931640625000"
"006-079","31.512100219726562500,32.709178924560546875"
"006-080","31.424209594726562500,33.189041137695312500"
"006-081","31.333560943603515625,33.667770385742187500"
"006-082","31.240169525146484375,34.145301818847656250"
"006-083","31.144060134887695312,34.621601104736328125"
"006-084","31.045240402221679688,35.096649169921875000"
"007-000","29.770690917968750000,-5.869266986846923828"
"007-001","29.907320022583007812,-5.411835193634033203"
"007-002","30.041450500488281250,-4.952788829803466797"
"007-003","30.173070907592773438,-4.492158889770507812"
"007-004","30.302150726318359375,-4.029954910278320312"
"007-005","30.428680419921875000,-3.566205978393554688"
"007-006","30.552629470825195312,-3.100939035415649414"
"007-007","30.673999786376953125,-2.634159088134765625"
"007-008","30.792779922485351562,-2.165873050689697266"
"007-009","30.908929824829101562,-1.696166992187500000"
"007-010","31.022449493408203125,-1.224982976913452148"
"007-011","31.133319854736328125,-0.752403318881988525"
"007-012","31.241519927978515625,-0.278434813022613525"
"007-013","31.347040176391601562,0.196899399161338806"
"007-014","31.449869155883789062,0.673559188842773438"
"007-015","31.549989700317382812,1.151528954505920410"
"007-016","31.647380828857421875,1.630790948867797852"
"007-017","31.742040634155273438,2.111313104629516602"
"007-018","31.833940505981445312,2.593033075332641602"
"007-019","31.923080444335937500,3.075949907302856445"
"007-020","32.009441375732421875,3.560012102127075195"
"007-021","32.093009948730468750,4.045272827148437500"
"007-022","32.173778533935546875,4.531558990478515625"
"007-023","32.251731872558593750,5.018945217132568359"
"007-024","32.326850891113281250,5.507339000701904297"
"007-025","32.399139404296875000,5.996737957000732422"
"007-026","32.468570709228515625,6.487102031707763672"
"007-027","32.535140991210937500,6.978413105010986328"
"007-028","32.598850250244140625,7.470619201660156250"
"007-029","32.659671783447265625,7.963634014129638672"
"007-030","32.717609405517578125,8.457500457763671875"
"007-031","32.772640228271484375,8.952128410339355469"
"007-032","32.824771881103515625,9.447509765625000000"
"007-033","32.873989105224609375,9.943628311157226562"
"007-034","32.920280456542968750,10.440380096435546875"
"007-035","32.963638305664062500,10.937780380249023438"
"007-036","33.004058837890625000,11.435709953308105469"
"007-037","33.041538238525390625,11.934240341186523438"
"007-038","33.076068878173828125,12.433270454406738281"
"007-039","33.107639312744140625,12.932760238647460938"
"007-040","33.136260986328125000,13.432709693908691406"
"007-041","33.161911010742187500,13.933019638061523438"
"007-042","33.184589385986328125,14.433609962463378906"
"007-043","33.204299926757812500,14.934579849243164062"
"007-044","33.221031188964843750,15.435779571533203125"
"007-045","33.234779357910156250,15.937210083007812500"
"007-046","33.245559692382812500,16.438779830932617188"
"007-047","33.253349304199218750,16.940750122070312500"
"007-048","33.258159637451171875,17.442920684814453125"
"007-049","33.259990692138671875,17.951539993286132812"
"007-050","33.258819580078125000,18.445869445800781250"
"007-051","33.254680633544921875,18.947710037231445312"
"007-052","33.247550964355468750,19.449560165405273438"
"007-053","33.237449645996093750,19.951040267944335938"
"007-054","33.224349975585937500,20.452560424804687500"
"007-055","33.208278656005859375,20.953870773315429688"
"007-056","33.189231872558593750,21.454849243164062500"
"007-057","33.167209625244140625,21.955570220947265625"
"007-058","33.142230987548828125,22.455930709838867188"
"007-059","33.114269256591796875,22.955940246582031250"
"007-060","33.083351135253906250,23.455530166625976562"
"007-061","33.049480438232421875,23.954629898071289062"
"007-062","33.012660980224609375,24.453300476074218750"
"007-063","32.972900390625000000,24.951360702514648438"
"007-064","32.930191040039062500,25.448930740356445312"
"007-065","32.884548187255859375,25.945770263671875000"
"007-066","32.835979461669921875,26.442039489746093750"
"007-067","32.784500122070312500,26.937629699707031250"
"007-068","32.730121612548828125,27.432380676269531250"
"007-069","32.672828674316406250,27.926420211791992188"
"007-070","32.612640380859375000,28.419679641723632812"
"007-071","32.549579620361328125,28.912069320678710938"
"007-072","32.483650207519531250,29.403509140014648438"
"007-073","32.414848327636718750,29.894109725952148438"
"007-074","32.343200683593750000,30.383729934692382812"
"007-075","32.268711090087890625,30.872379302978515625"
"007-076","32.191379547119140625,31.359979629516601562"
"007-077","32.111240386962890625,31.846530914306640625"
"007-078","32.028301239013671875,32.331989288330078125"
"007-079","31.942560195922851562,32.816329956054687500"
"007-080","31.854040145874023438,33.299510955810546875"
"007-081","31.762750625610351562,33.781501770019531250"
"007-082","31.668699264526367188,34.262310028076171875"
"007-083","31.571920394897460938,34.741828918457031250"
"007-084","31.472400665283203125,35.220100402832031250"
"008-000","30.186159133911132812,-6.036509990692138672"
"008-001","30.323690414428710938,-5.576279163360595703"
"008-002","30.458719253540039062,-5.114409923553466797"
"008-003","30.591209411621093750,-4.650929927825927734"
"008-004","30.721160888671875000,-4.185831069946289062"
"008-005","30.848539352416992188,-3.719156026840209961"
"008-006","30.973329544067382812,-3.250946044921875000"
"008-007","31.095529556274414062,-2.781173944473266602"
"008-008","31.215110778808593750,-2.309895038604736328"
"008-009","31.332059860229492188,-1.837128043174743652"
"008-010","31.446359634399414062,-1.362872958183288574"
"008-011","31.557989120483398438,-0.887191772460937500"
"008-012","31.666950225830078125,-0.410089492797851562"
"008-013","31.773210525512695312,0.068416602909564972"
"008-014","31.876750946044921875,0.548282623291015625"
"008-015","31.977569580078125000,1.029466986656188965"
"008-016","32.075649261474609375,1.511970996856689453"
"008-017","32.170978546142578125,1.995761990547180176"
"008-018","32.263530731201171875,2.480788946151733398"
"008-019","32.353309631347656250,2.967046022415161133"
"008-020","32.440280914306640625,3.454472064971923828"
"008-021","32.524459838867187500,3.943068981170654297"
"008-022","32.605800628662109375,4.432808876037597656"
"008-023","32.684310913085937500,4.923569202423095703"
"008-024","32.759979248046875000,5.415455818176269531"
"008-025","32.832790374755859375,5.908318996429443359"
"008-026","32.902729034423828125,6.402182102203369141"
"008-027","32.969779968261718750,6.897002220153808594"
"008-028","33.033958435058593750,7.392749786376953125"
"008-029","33.095230102539062500,7.889342784881591797"
"008-030","33.153579711914062500,8.386729240417480469"
"008-031","33.209018707275390625,8.884967803955078125"
"008-032","33.261539459228515625,9.383974075317382812"
"008-033","33.311111450195312500,9.883686065673828125"
"008-034","33.357749938964843750,10.384099960327148438"
"008-035","33.401428222656250000,10.885140419006347656"
"008-036","33.442150115966796875,11.386750221252441406"
"008-037","33.479911804199218750,11.888970375061035156"
"008-038","33.514690399169921875,12.391670227050781250"
"008-039","33.546501159667968750,12.894929885864257812"
"008-040","33.575328826904296875,13.398570060729980469"
"008-041","33.601169586181640625,13.902609825134277344"
"008-042","33.624019622802734375,14.406909942626953125"
"008-043","33.643878936767578125,14.911680221557617188"
"008-044","33.660739898681640625,15.416609764099121094"
"008-045","33.674591064453125000,15.921609878540039062"
"008-046","33.685451507568359375,16.427160263061523438"
"008-047","33.693298339843750000,16.932840347290039062"
"008-048","33.698150634765625000,17.438369750976562500"
"008-049","33.699989318847656250,17.951539993286132812"
"008-050","33.698810577392578125,18.449369430541992188"
"008-051","33.694641113281250000,18.954910278320312500"
"008-052","33.687461853027343750,19.460319519042968750"
"008-053","33.677268981933593750,19.965629577636718750"
"008-054","33.664089202880859375,20.470930099487304688"
"008-055","33.647888183593750000,20.975980758666992188"
"008-056","33.628700256347656250,21.480709075927734375"
"008-057","33.606521606445312500,21.985160827636718750"
"008-058","33.581340789794921875,22.489259719848632812"
"008-059","33.553180694580078125,22.993009567260742188"
"008-060","33.522041320800781250,23.496259689331054688"
"008-061","33.487911224365234375,23.999109268188476562"
"008-062","33.450809478759765625,24.501440048217773438"
"008-063","33.410758972167968750,25.003170013427734375"
"008-064","33.367729187011718750,25.504360198974609375"
"008-065","33.321750640869140625,26.004890441894531250"
"008-066","33.272830963134765625,26.504779815673828125"
"008-067","33.220970153808593750,27.003940582275390625"
"008-068","33.166191101074218750,27.502330780029296875"
"008-069","33.108470916748046875,27.999969482421875000"
"008-070","33.047859191894531250,28.496740341186523438"
"008-071","32.984329223632812500,28.992679595947265625"
"008-072","32.917911529541015625,29.487689971923828125"
"008-073","32.848609924316406250,29.981750488281250000"
"008-074","32.776439666748046875,30.474859237670898438"
"008-075","32.701408386230468750,30.966949462890625000"
"008-076","32.623531341552734375,31.458000183105468750"
"008-077","32.542819976806640625,31.947959899902343750"
"008-078","32.459270477294921875,32.436798095703125000"
"008-079","32.372920989990234375,32.924499511718750000"
"008-080","32.283779144287109375,33.410999298095703125"
"008-081","32.191841125488281250,33.896308898925781250"
"008-082","32.097118377685546875,34.380390167236328125"
"008-083","31.999660491943359375,34.863170623779296875"
"008-084","31.899450302124023438,35.344669342041015625"
"009-000","30.601409912109375000,-6.205158233642578125"
"009-001","30.739860534667968750,-5.742134094238281250"
"009-002","30.875780105590820312,-5.277423858642578125"
"009-003","31.009159088134765625,-4.811068058013916016"
"009-004","31.139980316162109375,-4.343062877655029297"
"009-005","31.268209457397460938,-3.873462915420532227"
"009-006","31.393850326538085938,-3.402268886566162109"
"009-007","31.516880035400390625,-2.929506063461303711"
"009-008","31.637279510498046875,-2.455188989639282227"
"009-009","31.755029678344726562,-1.979362010955810547"
"009-010","31.870119094848632812,-1.502014040946960449"
"009-011","31.982519149780273438,-1.023205041885375977"
"009-012","32.092239379882812500,-0.542947828769683838"
"009-013","32.199241638183593750,-0.061252590268850327"
"009-014","32.303508758544921875,0.421813994646072388"
"009-015","32.405040740966796875,0.906251907348632812"
"009-016","32.503810882568359375,1.392030954360961914"
"009-017","32.599819183349609375,1.879122018814086914"
"009-018","32.693019866943359375,2.367465972900390625"
"009-019","32.783439636230468750,2.857074975967407227"
"009-020","32.871040344238281250,3.347904920578002930"
"009-021","32.955810546875000000,3.839911937713623047"
"009-022","33.037750244140625000,4.333067893981933594"
"009-023","33.116821289062500000,4.827312946319580078"
"009-024","33.193038940429687500,5.322657108306884766"
"009-025","33.266368865966796875,5.819042205810546875"
"009-026","33.336818695068359375,6.316421031951904297"
"009-027","33.404369354248046875,6.814786911010742188"
"009-028","33.469009399414062500,7.314076900482177734"
"009-029","33.530731201171875000,7.814256191253662109"
"009-030","33.589519500732421875,8.315294265747070312"
"009-031","33.645370483398437500,8.817160606384277344"
"009-032","33.698268890380859375,9.319789886474609375"
"009-033","33.748210906982421875,9.823195457458496094"
"009-034","33.795188903808593750,10.327239990234375000"
"009-035","33.839199066162109375,10.831990242004394531"
"009-036","33.880218505859375000,11.337320327758789062"
"009-037","33.918258666992187500,11.843239784240722656"
"009-038","33.953300476074218750,12.349690437316894531"
"009-039","33.985351562500000000,12.856619834899902344"
"009-040","34.014389038085937500,13.364009857177734375"
"009-041","34.040428161621093750,13.871800422668457031"
"009-042","34.063449859619140625,14.379879951477050781"
